"truthJudgments"	"truthMean"	"id"	"truthClass"	"truthMedian"	"truthMode"
"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.39999999995999996"	"806614272642076672"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"806611218286989323"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333]"	"0.46666666661999995"	"806609238181244928"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.3333333333, 1.0, 1.0]"	"0.59999999998"	"806608495013482497"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.6666666666, 0.3333333333, 0.0]"	"0.26666666664"	"806601690166292480"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666]"	"0.53333333328"	"806600423796862976"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"806598592257523712"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 1.0, 0.0]"	"0.2"	"806589107019386880"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.0, 0.3333333333, 1.0]"	"0.5333333333"	"806585293960839168"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806584320110587904"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"806584095279120388"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.0, 0.3333333333, 0.0]"	"0.46666666666"	"806583765447430149"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.6666666666, 0.3333333333]"	"0.46666666664"	"806582593365929984"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 1.0, 0.0, 0.0]"	"0.2"	"806582324825649152"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.0, 0.3333333333, 0.3333333333]"	"0.3333333333"	"806579971862851584"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 1.0, 0.6666666666, 0.6666666666]"	"0.59999999996"	"806579282705285120"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806577649745281025"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 0.6666666666, 0.0]"	"0.33333333332"	"806577293317599232"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806577021530894338"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 0.6666666666, 0.6666666666, 1.0]"	"0.86666666664"	"806576550481133568"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806576537109725191"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 1.0, 0.6666666666, 0.6666666666]"	"0.7999999999599999"	"806571081628844037"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.6666666666, 0.3333333333, 0.0, 1.0, 0.6666666666]"	"0.5333333333"	"806561174737207297"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.3333333333]"	"0.19999999997999998"	"806558904582713344"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 1.0, 0.6666666666, 1.0, 0.6666666666]"	"0.86666666664"	"806555215302422533"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.0, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"806553741579223040"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 0.6666666666, 1.0]"	"0.93333333332"	"806551626051911680"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"806551095992401920"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 1.0, 1.0, 0.0]"	"0.53333333332"	"806550134456717312"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.26666666666"	"806548874101923840"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.19999999997999998"	"806547575411195904"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.6666666666, 0.0]"	"0.26666666664"	"806547217683255297"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"806535817883697154"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"806533252840378369"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"806532986736967685"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806530171167764484"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 1.0, 0.3333333333, 0.0]"	"0.33333333332"	"806528723281473536"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.0]"	"0.13333333332"	"806525871100219392"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666, 0.3333333333]"	"0.53333333328"	"806524889062658048"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 0.0, 0.6666666666]"	"0.19999999997999998"	"806521402555846656"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.6666666666, 0.0, 0.6666666666, 0.6666666666]"	"0.53333333328"	"806521314521575425"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.3333333333, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.26666666664"	"806513795933802496"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.0, 0.6666666666, 0.0, 0.3333333333]"	"0.3333333333"	"806510080883589121"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"806509825785991168"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.3333333333, 0.0, 0.0]"	"0.13333333332"	"806508330743169024"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.3333333333, 0.3333333333]"	"0.26666666664"	"806505939645906944"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.6666666666, 0.3333333333]"	"0.19999999997999998"	"806505571553869825"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 0.6666666666, 0.0, 0.3333333333]"	"0.3333333333"	"806502261472055296"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.6666666666, 1.0, 0.0, 1.0]"	"0.73333333332"	"806501953417211904"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 1.0, 1.0, 1.0, 1.0]"	"0.93333333332"	"806501761259343873"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806496988049108992"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.3333333333, 0.0, 0.3333333333]"	"0.33333333332"	"806494726249586688"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806494629344452608"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 0.3333333333, 1.0, 0.6666666666]"	"0.66666666664"	"806494290969063424"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806492551062626304"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806487928897576960"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"806485493982593026"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"806480176423010304"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"806479626335875072"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"806479627199873025"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"806479469150162944"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"806471086208598016"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806468719962624000"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806467544735424512"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 1.0, 0.0]"	"0.2"	"806466719522979840"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.3333333333]"	"0.06666666666"	"806459538585059328"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.3333333333, 1.0, 0.0]"	"0.33333333332"	"806458410816466944"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.6666666666, 0.3333333333, 1.0, 1.0]"	"0.7333333333"	"806445904936992768"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"	"0.13333333332"	"806445725622108160"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 0.0, 0.6666666666]"	"0.39999999995999996"	"806445148414558209"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.39999999995999996"	"806443225485549568"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.0]"	"0.19999999997999998"	"806440646898806785"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 1.0, 0.0, 0.0]"	"0.33333333332"	"806438117699883008"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806434342843060224"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 1.0, 0.6666666666]"	"0.53333333332"	"806433379998662656"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.13333333332"	"806433072191340544"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.6666666666, 0.6666666666, 0.6666666666, 1.0]"	"0.7999999999599999"	"806426022132510720"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 1.0, 0.3333333333, 0.0]"	"0.26666666666"	"806425538084515841"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.3333333333, 0.0, 0.3333333333]"	"0.26666666664"	"806423309764227072"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 1.0, 0.3333333333, 1.0, 1.0]"	"0.86666666666"	"806422436841476096"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"806419981936316417"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.0, 0.0, 0.6666666666]"	"0.26666666664"	"806411169472937984"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 0.0, 0.0, 0.3333333333]"	"0.33333333332"	"806408567733555200"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806407180882767872"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806406645358219265"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"806406269573693441"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.6666666666]"	"0.26666666664"	"806404768650432512"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"806394141097738241"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.0, 0.6666666666]"	"0.26666666664"	"806386259119611905"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"806382330558513152"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"806381689605947393"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"806381270448095233"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 0.0, 1.0]"	"0.8"	"806381224956542976"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 0.3333333333, 0.0, 0.0, 0.3333333333]"	"0.26666666664"	"806377705025523712"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"806377002865397760"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.0]"	"0.13333333332"	"806370427392114688"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.0]"	"0.2"	"806365721999589376"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.3333333333, 1.0, 1.0, 1.0]"	"0.73333333332"	"806354965925085185"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.0, 0.0, 1.0]"	"0.2"	"806354579692593156"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 1.0, 0.6666666666, 0.0]"	"0.39999999997999997"	"806354389585788928"	"no-clickbait"	"0.3333333333"	"0.0"
"[1.0, 1.0, 1.0, 1.0, 0.0]"	"0.8"	"806353234306727936"	"clickbait"	"1.0"	"1.0"
"[0.0, 1.0, 0.0, 0.3333333333, 0.3333333333]"	"0.33333333332"	"806348012037558273"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806347642292895744"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806340830302769156"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"806338048745209856"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806335712668815360"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.0, 0.0, 1.0]"	"0.4"	"806331777199509504"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.19999999997999998"	"806328045384728576"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.6666666666, 0.0]"	"0.19999999997999998"	"806325466735013888"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.3333333333]"	"0.13333333332"	"806324357932916737"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"806317602268180480"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.33333333332"	"806314792747200513"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"806305207890182144"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.3333333333, 1.0, 0.0, 0.0]"	"0.46666666666"	"806304068058521600"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.6666666666, 0.6666666666, 0.0, 0.6666666666, 0.0]"	"0.39999999995999996"	"806302486642434048"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.3333333333, 1.0, 1.0]"	"0.46666666666"	"806301398249914368"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.0]"	"0.2"	"806300817330438144"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"806296320570863616"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.0]"	"0.06666666666"	"806294416105340928"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.3333333333, 0.6666666666]"	"0.3333333333"	"806293697654640641"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.0, 0.0]"	"0.06666666666"	"806292362322472960"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 1.0, 0.3333333333, 0.3333333333, 0.3333333333]"	"0.5333333333"	"806289626021433344"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 0.3333333333, 0.0, 0.6666666666, 0.0]"	"0.26666666664"	"806283156416499712"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806279308171939840"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.6666666666, 0.0, 0.0]"	"0.26666666664"	"806279304090783744"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333, 1.0]"	"0.5333333333"	"806278556284321792"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"806278317599027200"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806277060117327872"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.6666666666, 1.0, 0.6666666666, 1.0]"	"0.86666666664"	"806276560252792836"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.19999999997999998"	"806268246865362945"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806266432480755713"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 1.0, 0.3333333333, 0.0]"	"0.39999999997999997"	"806266267141369857"	"no-clickbait"	"0.3333333333"	"0.0"
"[1.0, 0.3333333333, 0.3333333333, 0.0, 0.0]"	"0.33333333332"	"806266163869208576"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806264504581357569"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.3333333333, 0.0, 1.0]"	"0.39999999997999997"	"806263201398669313"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.3333333333, 0.3333333333, 0.0, 0.0, 0.6666666666]"	"0.26666666664"	"806259501372293121"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.3333333333, 0.0, 1.0, 0.0]"	"0.26666666666"	"806259315522805761"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806258212261412864"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 0.3333333333, 0.0]"	"0.3333333333"	"806257062720180225"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.3333333333, 0.6666666666, 0.0]"	"0.19999999997999998"	"806255669334700032"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.6666666666, 0.0, 0.3333333333]"	"0.26666666664"	"806254656578080770"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.6666666666, 0.0, 0.0, 0.0]"	"0.26666666664"	"806252458414477312"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806250132786266113"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 1.0, 0.6666666666]"	"0.46666666664"	"806250128231333888"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806247832709541888"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.0, 0.0, 0.3333333333]"	"0.13333333332"	"806242172328640512"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.0, 0.0, 0.0]"	"0.13333333332"	"806241889099927552"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 1.0, 1.0]"	"0.6"	"806241818052534273"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 0.0, 0.3333333333, 0.0]"	"0.13333333332"	"806239318062886913"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.3333333333]"	"0.26666666666"	"806239292456628228"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 1.0, 0.3333333333, 0.0]"	"0.26666666666"	"806237028849426432"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.6666666666, 0.6666666666, 0.0, 0.3333333333]"	"0.3333333333"	"806234358281605120"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806231766700789760"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"806228119367585792"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 1.0, 1.0, 1.0, 0.3333333333]"	"0.86666666666"	"806226712837165056"	"clickbait"	"1.0"	"1.0"
"[0.6666666666, 1.0, 0.0, 0.3333333333, 0.3333333333]"	"0.46666666664"	"806223464319373312"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.6666666666, 0.3333333333, 0.6666666666, 0.0, 1.0]"	"0.5333333333"	"806221944253255681"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.3333333333, 1.0, 0.0, 0.3333333333]"	"0.33333333332"	"806220671290318848"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 1.0, 0.0, 1.0, 0.6666666666]"	"0.73333333332"	"806215394222555137"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.3333333333, 0.0, 0.0, 0.0]"	"0.06666666666"	"806214032403365888"	"no-clickbait"	"0.0"	"0.0"
"[1.0, 0.0, 0.0, 0.0, 0.6666666666]"	"0.33333333332"	"806211235167473665"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.3333333333, 0.3333333333, 1.0, 0.6666666666]"	"0.59999999996"	"806208593418657798"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.6666666666, 0.3333333333, 0.6666666666, 0.6666666666]"	"0.46666666661999995"	"806199067692990464"	"clickbait"	"0.6666666666"	"0.6666666666"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806194017742495744"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 1.0, 1.0, 0.6666666666, 1.0]"	"0.79999999998"	"806189096242659329"	"clickbait"	"1.0"	"1.0"
"[0.0, 0.0, 0.6666666666, 0.0, 0.3333333333]"	"0.19999999997999998"	"806188982635741185"	"no-clickbait"	"0.0"	"0.0"
"[0.6666666666, 0.0, 0.3333333333, 0.6666666666, 0.0]"	"0.3333333333"	"806188210552471556"	"no-clickbait"	"0.3333333333"	"0.0"
"[0.0, 1.0, 0.0, 0.0, 0.0]"	"0.2"	"806187741180522497"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.3333333333]"	"0.13333333332"	"806186053627416576"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.6666666666, 0.6666666666, 0.0]"	"0.26666666664"	"806185439136808960"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.3333333333, 0.3333333333, 0.0]"	"0.13333333332"	"806184540716797952"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 1.0, 0.0, 0.0]"	"0.26666666666"	"806183483815161856"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.0, 0.6666666666, 1.0, 0.6666666666]"	"0.5333333333"	"806181628833886209"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 0.6666666666, 0.6666666666, 1.0, 0.6666666666]"	"0.7999999999599999"	"806180802287587328"	"clickbait"	"0.6666666666"	"0.6666666666"
"[1.0, 1.0, 1.0, 0.3333333333, 1.0]"	"0.86666666666"	"806180099678732288"	"clickbait"	"1.0"	"1.0"
"[1.0, 1.0, 0.0, 0.0, 0.6666666666]"	"0.53333333332"	"806179768165142528"	"clickbait"	"0.6666666666"	"1.0"
"[0.3333333333, 0.6666666666, 0.0, 0.0, 0.0]"	"0.19999999997999998"	"806177906359697408"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.3333333333, 0.6666666666, 0.3333333333]"	"0.46666666661999995"	"806176320698875904"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"806154857367347201"	"no-clickbait"	"0.0"	"0.0"
"[0.3333333333, 0.6666666666, 0.0, 0.3333333333, 0.0]"	"0.26666666664"	"806154343804272640"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[1.0, 0.3333333333, 1.0, 1.0, 1.0]"	"0.86666666666"	"806153730206892032"	"clickbait"	"1.0"	"1.0"
"[0.3333333333, 0.0, 1.0, 0.3333333333, 1.0]"	"0.53333333332"	"806151229139197952"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.3333333333, 1.0, 1.0, 0.0, 0.6666666666]"	"0.59999999998"	"806147126262636544"	"clickbait"	"0.6666666666"	"1.0"
"[0.0, 0.0, 0.0, 0.3333333333, 0.0]"	"0.06666666666"	"806146196863680512"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806140884559523840"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.6666666666, 0.0]"	"0.13333333332"	"806135691096756224"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.3333333333, 0.3333333333, 0.3333333333, 0.3333333333]"	"0.26666666664"	"806130945556381696"	"no-clickbait"	"0.3333333333"	"0.3333333333"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806127045788975104"	"no-clickbait"	"0.0"	"0.0"
"[0.0, 0.0, 0.0, 0.0, 0.0]"	"0.0"	"806126519819108352"	"no-clickbait"	"0.0"	"0.0"
